format,urlkey,timestamp,original,mimetype,statuscode,digest,version,album,artist,composer,genre,duration,audioCompressor,audioSampleRate,releaseDate,content_length,sha256,sha512,top_word,top_word_count,language,redirect,robotflags,length,offset,filename,date_created,data_modified,hasAudio,hasVideo,height,width,title,author,last_author,company,creation_date,last_modified,revision_number,slide_count,word_Count,comments,template,pdf_version,pdf_generator,pdf_encoder,page_count,,,,,,
presentation,ias.sc.egov.usda.gov/help/portal/06_data_sources-oip_and_congressional_districts.ppt,2.01007E+13,http://ias.sc.egov.usda.gov/Help/Portal/06_Data_Sources-OIP_and_Congressional_Districts.ppt,application/vnd.ms-powerpoint,200,DTAC7HAPXFA7X3EN7YFP2755NPRTEW4B,,,,,,,,,,990208,,,office,54,en,,,,248027883,LOC-MONTHLY-012-20100708185915-00290-crawling111.us.archive.org.warc.gz,,,,,,,PowerPoint Presentation,Ken Tootle,Dan Runnels,USDA - NRCS,2002-08-28T14:10:01Z,2003-01-30T21:51:57Z,26,13,657,-,OMOD Template,,,,,,,,,,
presentation,ies.ed.gov/director/conferences/06ies_conference/ppt/kame'enui.ppt,2.00912E+13,http://ies.ed.gov/director/conferences/06ies_conference/ppt/Kame'enui.ppt,application/vnd.ms-powerpoint,200,NNDWLUO4TAMS7GBX7OWAW6RKMGBSIVZA,,,,,,,,,,429568,,,research,7,en,,,,75480001,LOC-WEEKLY-018-20091222223203-02920-crawling100.us.archive.org.warc.gz,,,,,,,"NCSER As Contronym Friday, June 16, 2006, 3:30 Ð 4:30 p.m. Hyatt Regency Washington on Capitol hill, Capitol Room",jeffry.pattison,sheryl.lazarus,DoED,2006-06-14T18:21:06Z,2006-07-28T16:20:46Z,13,4,287,-,H:\IES Organizational Info\NCSER Powerpoint\NCSER-template.pot,,,,,,,,,,
presentation,ifap.ed.gov/presentations/attachments/34programintegritystateauthorization.ppt,2.01503E+13,http://www.ifap.ed.gov/presentations/attachments/34ProgramIntegrityStateAuthorization.ppt,application/vnd.ms-powerpoint,200,LL7WK32E2LXNJAO2FBQ4P2KEKSJ2Y4WR,,,,,,,,,,517632,,,institution,59,en,,,,515085598,LOC-PRIORITY-006-20150307211146470-00508-30796~wbgrp-crawl028.us.archive.org~8443.warc.gz,,,,,,,PowerPoint Presentation,andrew.jones,Authorised User,U.S. Department of Education,2006-08-11T18:31:25Z,2011-12-05T17:27:02Z,456,49,2210,-,-,,,,,,,,,,
presentation,indico.fnal.gov/getfile.py/access?contribid=0&resid=1&materialid=slides&confid=3590,2.01511E+13,https://indico.fnal.gov/getFile.py/access?contribId=0&resId=1&materialId=slides&confId=3590,application/vnd.ms-powerpoint,200,NHEJOKUDDVGG2XMX6WZOZPTT732FA2BS,,,,,,,,,,622592,,,tevatron,14,en,,,,51568736,LOC-QUARTERLY-001-20151124133118246-13070-14548~wbgrp-crawl028.us.archive.org~8443.warc.gz,,,,,,,Week in Review: 02/27/04-03/05/04,ronmoore,Beams Division,Fermilab,2004-03-05T14:12:40Z,2010-09-10T14:33:34Z,4477,11,408,-,C:\Documents and Settings\ronmoore\Application Data\Microsoft\Templates\All Exp Mtg Template.pot,,,,,,,,,,
presentation,isp.virginia.gov/geoppt/ortho_vgin_board_april09.ppt,2.00905E+13,http://www.isp.virginia.gov/geoppt/ortho_vgin_board_april09.ppt,application/vnd.ms-powerpoint,200,KQNAVL75I6F2QACL4DVT5LXICFFOM3YV,,,,,,,,,,4350464,,,foot,12,en,,,,56308548,LOC-TRANSITION-013-20090501072222-02475-crawling107.us.archive.org.warc.gz,,,,,,,PowerPoint Template,-,dwidner,VITA,2005-03-23T18:12:39Z,2009-04-16T15:05:02Z,74,22,387,-,Mac OS X HD:Applications:Microsoft Office X:Templates:Presentations:Designs:Blank Presentation,,,,,,,,,,
presentation,iter.energy.gov/~/media/bes/besac/powerpoint/rohlfing_02_2008.ppt,2.0161E+13,http://iter.energy.gov/~/media/bes/besac/powerpoint/Rohlfing_02_2008.ppt,application/vnd.ms-powerpoint,200,4LSZGNRCIT622QTNWYSG7VZEN6DGB3Z4,,,,,,,,,,1341440,,,cov,55,en,,,,87475624,LOC-QUARTERLY-004-20161004021320156-20390-26941~wbgrp-crawl202.us.archive.org~8443.warc.gz,,,,,,,Office of Basic Energy Sciences A Tradition of Excellence in Fundamental Research,Patricia Dehmer,Eric Rohlfing,-,1999-02-06T17:03:22Z,2008-02-29T13:02:52Z,1894,20,2418,-,Cheryl's Mac:Microsoft Office:Microsoft PowerPoint 4:Templates:Color Overheads:brknbarc.ppt - Broken Bars,,,,,,,,,,
presentation,library01.gsfc.nasa.gov/host/hitchhiker/blastsplat.ppt,2.00904E+13,http://library01.gsfc.nasa.gov/host/hitchhiker/blastsplat.ppt,application/vnd.ms-powerpoint,200,GRFHKWOJLBB2B4A7IBNTPUW4LBMQKHGP,,,,,,,,,,16830976,,,science,7,en,,,,16821403,LOC-TRANSITION-009-20090403105725-05447-crawling107.us.archive.org.arc.gz,,,,,,,Norma Boakes Oakcrest High School SEM Project 98-99,Norma Boakes,yamockul,-,1999-08-22T17:12:26Z,1999-09-28T18:52:11Z,12,24,337,-,C:\MSOFFICE\Templates\Presentation Designs\Comet.pot,,,,,,,,,,
presentation,mass.gov/doer/rb-ma/re_ma_aee.ppt,2.0041E+13,www.mass.gov,application/vnd.ms-powerpoint,200,2ZSMV7KZIVJZ2FR7WZFLPUN54ZIAJY2P,,,,,,,,,,255488,,,energy,4,en,,,,94311837,E04-CRAWL-55-b2-r-20041027103325-00750-crawling002.archive.org.arc.gz,,,,,,,No Slide Title,emchugh,emchugh,DOER,2002-01-02T20:49:19Z,2003-04-16T20:18:45Z,20,10,144,-,C:\Program Files\Microsoft Office\Templates\Presentation Designs\Contemporary Portrait.pot,,,,,,,,,,
presentation,michigan.gov/documents/recovery/flint_275338_7.ppt,2.01108E+13,http://www.michigan.gov/documents/recovery/FLINT_275338_7.ppt,application/vnd.ms-powerpoint,200,QZVRDU36ZVGUN3FUFJBCGWNNXLQVJ2CM,,,,,,,,,,3084288,,,michigan,50,en,,,,711675978,LOC-MONTHLY-024-H3-20110805073521617-00188-26869~crawling111.us.archive.org~8443.warc.gz,,,,,,,Slide 1,Renee M. Owings,Matt Ferguson,Bull Services,2007-04-05T18:29:37Z,2009-04-17T02:12:08Z,320,19,784,-,-,,,,,,,,,,
presentation,mwa.ars.usda.gov/mwa/ad/newsy08/brennernewsy08.ppt,2.01006E+13,http://www.mwa.ars.usda.gov/mwa/ad/NewSY08/BrennerNewSY08.ppt,application/vnd.ms-powerpoint,200,TBQ5HCQLAUDGBYOAP7KZL6AWUQC5OQ4K,,,,,,,,,,15265792,,,research,97,en,,,,783347367,LOC-MONTHLY-011-20100609224658-00008-crawling103.us.archive.org.warc.gz,,,,,,,Interagency T2 Perspective,Owner,wagnerrm,St. John Evangelist,2003-11-26T12:30:40Z,2008-05-05T16:26:06Z,389,58,4866,-,-,,,,,,,,,,
presentation,nhs.ky.gov/nslsbp/cd_rom/haccp/presentations/ch6.ppt,2.00905E+13,http://nhs.ky.gov/nslsbp/CD_ROM/haccp/Presentations/Ch6.ppt,application/vnd.ms-powerpoint,200,3M2KW33YIQ4LEWDMYNVH7AK7DFEZGHS3,,,,,,,,,,214016,,,critical,30,en,,,,78140708,LOC-TRANSITION-016-20090526000937-05022-crawling107.us.archive.org.warc.gz,,,,,,,No Slide Title,Bob Holcombe,kmarston,Department of Communications,2000-11-29T14:23:05Z,2005-12-20T13:37:51Z,37,14,655,-,Aspen:Applications:Microsoft Office 98:Templates:Blank Presentation,,,,,,,,,,
presentation,nws.weather.gov/nthmp/jan2010meeting/budgetandgrants012710.ppt,2.01705E+13,http://nws.weather.gov/nthmp///jan2010meeting/BudgetandGrants012710.ppt,application/vnd.ms-powerpoint,200,5G3N3DDU6PJHEB7CBIHIG7AMSHMCPV5M,,,,,,,,,,85504,,,fy,39,en,,,,112601824,LOC-QUARTERLY-008-20170527235553514-05130-5797~wbgrp-crawl202.us.archive.org~8443.warc.gz,,,,,,,Slide 1,Jenifer Thomas,Jenifer Rhoades,Home,2007-01-17T15:14:56Z,2010-02-01T13:05:01Z,218,6,298,-,-,,,,,,,,,,
pdf,calepa.ca.gov/envjustice/actionplan/documents/august2004/pfchej.pdf,2.01005E+13,http://www.calepa.ca.gov/EnvJustice/ActionPlan/Documents/August2004/PFCHEJ.pdf,application/pdf,200,LISLIIWKCPDORVIL5YZ6XJT75GRUA6EJ,,,,,,,,,,10577,,,midway,23,en,,,,742262364,LOC-WEEKLY-040-20100526093717-00602-crawling16.us.archive.org.warc.gz,,,,,792,612,,,,,2004-09-15T19:48:21Z,,,,,,,1.4,Acrobat PDFMaker 5.0 for Word,Acrobat Distiller 5.0 (Windows),2,,,,,,
pdf,commerce.senate.gov/hearings/022702mcdemmond.pdf,2.00512E+13,http://commerce.senate.gov/hearings/022702mcdemmond.pdf,application/pdf,200,3RJCRHT4SDXXSIJQBCFQVX72VE645NK2,,,,,,,,,,20129,,,technology,22,en,,,,92194915,CONGRESS-0512-20051227091520-00503-crawling003.archive.org.arc.gz,,,,,792,612,,,,,-,,,,,,,1.2,Microsoft Word 97/98 - ~ME00000.doc - Lotus cc:Mail Viewer,Acrobat PDFWriter 4.05 for Windows NT,8,,,,,,
pdf,copyright.gov/orphan/comments/noi_10222012/rutgers-university-libraries.pdf,2.01605E+13,http://www.copyright.gov/orphan/comments/noi_10222012/Rutgers-University-Libraries.pdf,application/pdf,200,U7MD5YB7M2CQHXNVVTPIP53UOOFHOKA4,,,,,,,,,,271586,,,works,103,en,,,,980000946,LOC-MONTHLY-083-20160506153535586-00383-13243~wbgrp-crawl025.us.archive.org~8443.warc.gz,,,,,792,612,,,,,2013-02-04T16:20:52Z,,,,,,,1.5,Microsoftå¨ Office Word 2007,Microsoftå¨ Office Word 2007,10,,,,,,
pdf,cuna.org/download/newswatch_112403.pdf,2.00601E+13,http://www.cuna.org/download/newswatch_112403.pdf,application/pdf,200,RHIVIORMYDNCBJEU6HG5UQYVXALRQCYA,,,,,,,,,,3723965,,,cuna,61,en,,,,14864685,LOC-SUPREME-COURT-2005-17-20060109222900-00200-crawling001.archive.org.arc.gz,,,,,792,612,,,,,2003-11-24T14:50:36Z,,,,,,,1.3,QuarkXPress(tm) 4.11,Acrobat Distiller 4.05 for Macintosh,8,,,,,,
pdf,delcri.ec.europa.eu/es/download/fomude/licitacion_026_normativa_tarifas_1-9.pdf,2.00607E+13,http://www.delcri.ec.europa.eu/es/download/FOMUDE/Licitacion_026_normativa_tarifas_1-9.pdf,application/pdf,200,Z24PBICEK5ATHZZ72AOEA36P7L567H55,,,,,,,,,,307990,,,contrato,294,es,,,,37015868,LOC-CRISIS-IN-DARFUR-2006-21-20060720101541-01423-crawling001.archive.org.arc.gz,,,,,792,612,,,,,2005-11-16T16:23:45Z,,,,,,,1.4,Acrobat PDFMaker 7.0 for Word,Acrobat Distiller 7.0 (Windows),77,,,,,,
pdf,dtic.mil/doctrine/jel/jfq_pubs/2135.pdf,2.0051E+13,http://www.dtic.mil/doctrine/jel/jfq_pubs/2135.pdf,application/pdf,200,PZKRTIZVAIOD57JZIB2HZB2HIQUTMWFV,,,,,,,,,,370787,,,air,40,en,,,,85379595,IQ-069-20051025235750-00068-crawling003.archive.org.arc.gz,,,,,783,603,,,,,2004-11-02T16:01:03Z,,,,,,,1.4,QuarkXPress(tm) 5.01,Acrobat Distiller 5.00 for Macintosh,7,,,,,,
pdf,elections.nsw.gov.au/__data/assets/pdf_file/0019/31618/6_faq.pdf,2.00906E+13,http://www.elections.nsw.gov.au/__data/assets/pdf_file/0019/31618/6_FAQ.pdf,application/pdf,200,5LC6HD2RF6TGGD5LCR66GUTOLPRM5BSV,,,,,,,,,,279780,,,election,152,en,,,,73497390,LOC-TRANSITION-021-20090629092207-05530-crawling107.us.archive.org.warc.gz,,,,,842,595,,,,,2006-11-20T01:35:11Z,,,,,,,1.4,Adobe InDesign CS2 (4.0),Adobe PDF Library 7.0,27,,,,,,
pdf,hrw.org/backgrounder/americas/chile/chile0903.pdf,2.00409E+13,http://hrw.org/backgrounder/americas/chile/chile0903.pdf,application/pdf,200,XDZVYXDVU2XF3JSTD35AKKCCPPUG6KHL,,,,,,,,,,60508,,,rights,93,en,,,,18177071,IQ04-CRAWL-13-20040930080904-00598-crawling003.archive.org.arc.gz,,,,,792,612,,,,,-,,,,,,,1.2,chile_bck0903.doc - Microsoft Word,Acrobat PDFWriter 4.0 for Windows NT,16,,,,,,
pdf,idsos.state.id.us/elect/finance/2002/oct10/31_olsen.pdf,2.00808E+13,http://www.idsos.state.id.us/elect/finance/2002/oct10/31_Olsen.pdf,application/pdf,200,Q334EWVXCVDR6V2G3VD4NU44K5DUQVGT,,,,,,,,,,187258,,,-,-,-,,,,35495479,LOC-E08-CRAWL-070-20080814163316-00654-crawling07.us.archive.org.arc.gz,,,,,792,614,,,,,2002-10-10T14:36:55Z,,,,,,,1.4,Acrobat 5.0 Scan Plug-in for Windows,Acrobat 5.0 Scan Plug-in for Windows,5,,,,,,
pdf,iowa.gov/educate/index2.php?option=com_kb&task=pdf&articleid=561&itemid=26&pop=1&page=0&no_html=1,2.00611E+13,http://www.iowa.gov/educate/index2.php?option=com_kb&task=pdf&articleid=561&Itemid=26&pop=1&page=0&no_html=1,application/pdf,200,OR7ZKPM4CJX3BNIVUDQXFVBICZ7A7QDV,,,,,,,,,,1538,,,reserved,3,en,,,,12277486,LOC-E06-CRAWL-24-20061121132540-04880-crawling02.us.archive.org.arc.gz,,,,,842,595,,,,,-,,,,,,,1.3,"R and OS php pdf writer, http://www.ros.co.nz",-,1,,,,,,
pdf,justice.gov/atr/cases/f213400/213460.pdf,2.00905E+13,http://www.justice.gov/atr/cases/f213400/213460.pdf,application/pdf,200,CEHEOCFKAMJ7QAM7IUCK7ESC6EW3C6XX,,,,,,,,,,385433,,,web,268,en,,,,90520390,IQ-159-20090518181458-01520-crawling14.us.archive.org.warc.gz,,,,,792,612,,,,,-,,,,,,,1.2,Microsoft Word,Acrobat PDFWriter 3.02 for Windows,48,,,,,,
pdf,law.umich.edu/library/news/topics/roberts/opinions/01-1480.pdf,2.00509E+13,http://www.law.umich.edu/library/news/topics/roberts/opinions/01-1480.pdf,application/pdf,200,7DAAN7ZF6CYLJ33XE3EJTIFAH4ET75GT,,,,,,,,,,49088,,,ncri,83,en,,,,66760419,LOC-SUPREME-COURT-2005-01-20050906204222-00014-crawling001.archive.org.arc.gz,,,,,792,612,,,,,2004-07-08T17:18:40Z,,,,,,,1.3,-,Acrobat Distiller 5.0 (Windows),12,,,,,,
pdf,parks.ca.gov/pages/603/files/refugiosbcmpgrdmap.pdf,2.00907E+13,http://parks.ca.gov/pages/603/files/RefugioSBCmpGrdMap.pdf,application/pdf,200,6PHFPSJTP7AFOTNHGS5VG6D4E3Z64VB7,,,,,,,,,,1253154,,,campsite,7,en,,,,67849905,LOC-TRANSITION-022-20090703091514-01205-crawling107.us.archive.org.warc.gz,,,,,792,612,,,,,2007-06-19T17:39:36Z,,,,,,,1.4,Adobe InDesign CS2 (4.0),Adobe PDF Library 7.0,2,,,,,,
pdf,patrickmurphy.house.gov/uploadedfiles/a_plan_for_jobs.pdf,2.0151E+13,http://patrickmurphy.house.gov/uploadedfiles/a_plan_for_jobs.pdf,application/pdf,200,MNOA43A56N7TC3KWFME64CNEKDWL3TVT,,,,,,,,,,11595387,,,murphy,100,en,,,,861546857,LOC-MONTHLY-075-20151009041315624-00294-17431~wbgrp-crawl025.us.archive.org~8443.warc.gz,,,,,612,396,,,,,2014-02-14T16:11:15Z,,,,,,,1.5,Microsoftå¨ Publisher 2010,Microsoftå¨ Publisher 2010,60,,,,,,
pdf,ready.alaska.gov/grant_forms/acrobat_docs/2008+hsgp+statewide+investments.pdf,2.00907E+13,http://www.ready.alaska.gov/grant_forms/acrobat_docs/2008%20HSGP%20Statewide%20Investments.pdf,application/pdf,200,M4YJPLFOW5G3PVY4DGB5E6YG4BFTXHCX,,,,,,,,,,344394,,,investment,645,en,,,,32860807,LOC-TRANSITION-022-20090702165322-00540-crawling107.us.archive.org.warc.gz,,,,,792,612,,,,,2009-05-07T17:09:51Z,,,,,,,1.4,PScript5.dll Version 5.2.2,Acrobat Elements 7.0 (Windows),63,,,,,,
pdf,rules.house.gov/media/file/pdf_112_1/legislativetext/hr2021+commtext.pdf,2.01212E+13,http://www.rules.house.gov/Media/file/PDF_112_1/legislativetext/HR2021%20commtext.pdf,application/pdf,200,5L25IPXELKKBUI2UYKLU2KJXUPTCTZNJ,,,,,,,,,,36305,,,rh,15,en,,,,726255942,LOC-ELECTION2012-PATCH-20121226090017921-00442-24955~wbgrp-crawl033.us.archive.org~8443.warc.gz,,,,,792,612,,,,,2011-06-14T14:23:49Z,,,,,,,1.6,ACOMP.exe WinVer 1a68 0ct 09 2002,Adobe Acrobat 10.02 Paper Capture Plug-in,5,,,,,,
pdf,sos.state.nm.us/main/elections/pdf's/voteractrules.pdf,2.00608E+13,http://www.sos.state.nm.us/Main/Elections/PDF's/VoterActRules.pdf,application/pdf,200,NQXGQGW47WLXDY66KUD7CYKXOXHGAVW7,,,,,,,,,,86988,,,nmsa,23,en,,,,85011037,LOC-E06-CRAWL-12-20060824005357-00448-crawling02.us.archive.org.arc.gz,,,,,792,612,,,,,2005-09-21T17:47:43Z,,,,,,,1.3,PScript5.dll Version 5.2.2,Acrobat Distiller 5.0.5 (Windows),2,,,,,,
pdf,src.leg.wa.gov/news/2009/brandland/wsdotupdate091109.pdf,2.0091E+13,http://src.leg.wa.gov/news/2009/Brandland/WSDOTUpdate091109.pdf,application/pdf,200,P72YBJCII5HBCNI5OHT4OIQGMIFJ6FHU,,,,,,,,,,22868,,,closed,6,en,,,,97693374,LOC-WEEKLY-008-20091011214313-09006-crawling110.us.archive.org.warc.gz,,,,,792,612,,,,,2009-09-11T21:16:07Z,,,,,,,1.5,Acrobat PDFMaker 9.1 for Word,Adobe PDF Library 9.0,2,,,,,,
pdf,state.ak.us/drb/afr_misc/pers-trs-1988.pdf,2.00611E+13,http://www.state.ak.us/drb/afr_misc/pers-trs-1988.pdf,application/pdf,200,SBUTMLHI43OKAJZ3RONWR4Z7EHQBL53R,,,,,,,,,,2320148,,,-,-,-,,,,85516247,LOC-E06-CRAWL-25-20061124004110-02328-crawling02.us.archive.org.arc.gz,,,,,792,614,,,,,2006-01-13T00:20:10Z,,,,,,,1.4,Acrobat 5.0 Scan Plug-in for Windows,Acrobat 5.0 Scan Plug-in for Windows,128,,,,,,
pdf,tpcprod.urban.org/numbers/content/pdf/t06-0051.pdf,2.01103E+13,http://tpcprod.urban.org/numbers/Content/PDF/T06-0051.pdf,application/pdf,200,UTFD44KY7FJVJGQRBTV45JW5GCWKYH4P,,,,,,,,,,11670,,,estate,9,en,,,,974696907,LOC-WEEKLY-075-H1-20110301222858-01398-crawling107.us.archive.org.warc.gz,,,,,612,792,,,,,2006-03-06T20:59:34Z,,,,,,,1.4,PScript5.dll Version 5.2,Acrobat Distiller 6.0.1 (Windows),1,,,,,,
pdf,tularesuperiorcourt.ca.gov/1_general_information/downloads/lepplan.pdf,2.01006E+13,http://www.tularesuperiorcourt.ca.gov/1_General_Information/Downloads/LEPPlan.pdf,application/pdf,200,BQTV3DE7QLV4G6D3LVUJQL2S2TMQRLXE,,,,,,,,,,49819,,,court,137,en,,,,391186998,LOC-WEEKLY-044-20100617205220-00357-crawling107.us.archive.org.warc.gz,,,,,792,612,,,,,2008-11-21T20:35:19Z,,,,,,,1.4,PScript5.dll Version 5.2.2,Acrobat Distiller 8.0.0 (Windows),11,,,,,,
pdf,welfare.state.nv.us/elig_pay/epm_manual/toc_b0600.pdf,2.00412E+13,www.welfare.state.nv.us,application/pdf,200,RPFW2R5N64EKGL26XII236BW77O43MN6,,,,,,,,,,58866,,,food,8,en,,,,97308660,E04-CRAWL-63-a-20041217054655-00242-crawling001.archive.org.arc.gz,,,,,792,612,,,,,2004-09-30T14:19:03Z,,,,,,,1.3,PScript5.dll Version 5.2,Acrobat Distiller 5.0.5 (Windows),2,,,,,,
pdf,arcweb.sos.state.or.us/governors/kitzhaber/web_pages/governor/legal/execords/eo00-07.pdf,2.00412E+13,arcweb.sos.state.or.us,application/pdf,200,7DWHOWLTGURFZ6KAQSCOV3SDDGQKCOZM,,,,,,,,,,22161,,,sustainability,31,en,,,,75420404,E04-CRAWL-62-a-20041210180221-00565-crawling001.archive.org.arc.gz,,,,,792,612,,,,,-,,,,,,,1.2,Acrobat PDFWriter 3.02 for Windows NT,-,9,,,,,,
pdf,dhhs.ne.gov/children_family_services/safehaven/shchrt111708.pdf,2.01001E+13,http://www.dhhs.ne.gov/Children_Family_Services/safehaven/SHChrt111708.pdf,application/pdf,200,BPEIXZ4XNPNK62RCXB2ZU2Q7VP546AET,,,,,,,,,,94138,,,home,27,en,,,,39527158,LOC-WEEKLY-021-20100112233011-14929-crawling100.us.archive.org.warc.gz,,,,,612,1008,,,,,2008-11-17T19:15:35Z,,,,,,,1.4,Acrobat PDFMaker 7.0.5 for Word,Acrobat Distiller 7.0.5 (Windows),3,,,,,,
pdf,dshs.wa.gov/pdf/publications/22-1217.pdf,2.00906E+13,http://www1.dshs.wa.gov/pdf/Publications/22-1217.pdf,application/pdf,200,SL4V66K5STTV5UYZLBQTY63FDLNCKO3C,,,,,,,,,,1087321,,,medical,25,en,,,,32564010,LOC-TRANSITION-020-20090621232551-05437-crawling107.us.archive.org.warc.gz,,,,,792,612,,,,,2008-02-15T20:08:22Z,,,,,,,1.6,Adobe InDesign CS2 (4.0.1),Adobe PDF Library 7.0,2,,,,,,
pdf,ebri.org/pdf/publications/books/fundamentals/fnd05.prt04.chp33.pdf,2.00811E+13,http://www.ebri.org/pdf/publications/books/fundamentals/Fnd05.Prt04.Chp33.pdf,application/pdf,200,AOP7KANSHOST7GNVWBO3RV2HNONUCGNX,,,,,,,,,,409914,,,insurance,85,en,,,,86862305,LOC-E08-CRAWL-083-20081113122852-01233-crawling015.us.archive.org.arc.gz,,,,,648,432,,,,,2005-08-19T20:30:20Z,,,,,,,1.6,Adobe InDesign CS2 (4.0),Acrobat Distiller 7.0 for Macintosh,9,,,,,,
pdf,edocket.access.gpo.gov/2006/pdf/e6-21698.pdf,2.00811E+13,http://edocket.access.gpo.gov/2006/pdf/E6-21698.pdf,application/pdf,200,O5AP7M33JDNLOL4PIXORNG6TCA63OMBY,,,,,,,,,,52828,,,comments,39,en,,,,69813471,CONGRESS-058-20081119004932-01273-crawling03.us.archive.org.arc.gz,,,,,792,612,,,,,2006-12-20T03:38:52Z,,,,,,,1.3,ACOMP.exe WinVer 1c15 Aug 31 2005,Acrobat Distiller 4.0 for Windows,2,,,,,,
pdf,fhwicsint01.fhwa.dot.gov/policyinformation/statistics/2011/pdf/vm2m.pdf,2.01507E+13,http://fhwicsint01.fhwa.dot.gov/policyinformation/statistics/2011/pdf/vm2m.pdf,application/pdf,200,3Y23HS3Y6XYAHRRDZUAGXPAKGONVMSCC,,,,,,,,,,49124,,,minor,5,en,,,,892369128,LOC-PRIORITY-010-20150707092438555-02153-29083~wbgrp-crawl028.us.archive.org~8443.warc.gz,,,,,612,792,,,,,2014-03-31T15:02:48Z,,,,,,,1.5,Acrobat PDFMaker 10.1 for Excel,Adobe PDF Library 10.0,1,,,,,,
pdf,flmb.uscourts.gov/judges/tampa/mcewen/gifting_article_chp11.pdf,2.0141E+13,http://www.flmb.uscourts.gov/judges/tampa/mcewen/Gifting_Article_Chp11.pdf,application/pdf,200,VOPBEY2EKZJSSXWXJAYUCXP6QTWT5S2M,,,,,,,,,,17202,,,plan,11,en,,,,187380832,LOC-MONTHLY-063-20141003204949877-00141-5395~wbgrp-crawl025.us.archive.org~8443.warc.gz,,,,,792,612,,,,,2014-09-15T16:23:28Z,,,,,,,1.5,PScript5.dll Version 5.2.2,Acrobat Distiller 11.0 (Windows),3,,,,,,
pdf,lessonslearned.faa.gov/pwa314/cranbrook_b737_accidentreport.pdf,2.01511E+13,http://lessonslearned.faa.gov/PWA314/Cranbrook_B737_AccidentReport.pdf,application/pdf,200,7ZSGGWVTVTCIJO7PHXOF3NBIEM7BSEW6,,,,,,,,,,1668809,,,cranbrook,76,en,,,,708104402,LOC-QUARTERLY-001-20151108043524519-02641-14548~wbgrp-crawl028.us.archive.org~8443.warc.gz,,,,,841,599,,,,,2010-02-18T17:09:27Z,,,,,,,1.6,Adobe Acrobat 7.1,Adobe Acrobat 7.1 Paper Capture Plug-in,68,,,,,,
pdf,loomis.ca.gov/uploads/bikeway+master+plan.pdf,2.00904E+13,http://www.loomis.ca.gov/uploads/BIKEWAY%20Master%20Plan.pdf,application/pdf,200,L4HVJABB6OBNJTYACDSSSK5LXIOIWNW4,,,,,,,,,,2347236,,,-,-,-,,,,13620999,LOC-TRANSITION-013-20090430050820-00977-crawling107.us.archive.org.warc.gz,,,,,584,768,,,,,-,,,,,,,1.2,"HyperGEAR,Inc.",HyperGEAR PDF Make Library,50,,,,,,
pdf,mpip-mainz.mpg.de/~jonas/master_surf_chem/lecture_introsurfchem_3c.pdf,2.01101E+13,http://www.mpip-mainz.mpg.de/%7Ejonas/Master_Surf_Chem/lecture_IntroSurfChem_3c.pdf,application/pdf,200,FGFYV5PKVCKHDWJWPU7W362J5NZ3TDGJ,,,,,,,,,,2188625,,,surface,56,en,,,,667133353,LOC-WEEKLY-068-20110110204038-01544-crawling118.us.archive.org.warc.gz,,,,,595,794,,,,,-,,,,,,,1.4,Impress,OpenOffice.org 1.1.3,17,,,,,,
pdf,nato.int/related/nimic/newsletter/q4_2002.pdf,2.00409E+13,http://www.nato.int/related/nimic/newsletter/Q4_2002.pdf,application/pdf,200,FOTT6BT734BSFTNNB632YYEPTSDMPWAS,,,,,,,,,,611797,,,munitions,33,en,,,,57296,IQ04-CRAWL-10-20040913030532-02232-crawling003.archive.org.arc.gz,,,,,842,595,,,,,2002-12-16T08:02:42Z,,,,,,,1.4,4Q2002-1600h.pub - Microsoft Publisher,Acrobat PDFWriter 5.0 for Windows NT,10,,,,,,
pdf,pds.nasa.gov/documents/sr/stdref3.7/chapter03.pdf,2.00908E+13,http://pds.nasa.gov/documents/sr/stdref3.7/Chapter03.pdf,application/pdf,200,YMX7SKSNBOO4FL43GLNUG7KE6MWCOWXO,,,,,,,,,,51919,,,data,82,en,,,,61716860,LOC-TRANSITION-026-20090802203312-04414-crawling107.us.archive.org.warc.gz,,,,,792,612,,,,,2006-03-17T04:58:56Z,,,,,,,1.4,Word: cgpdftops CUPS filter,Acrobat Distiller 7.0.5 for Macintosh,8,,,,,,
pdf,prc.mt.gov/pna/2006/02.+county+data/valley+county/valley+county+crosstab+by+scale.pdf,2.01006E+13,http://www.prc.mt.gov/pna/2006/02.%20County%20Data/Valley%20County/Valley%20County%20Crosstab%20by%20Scale.pdf,application/pdf,200,IANAANISATXBYXFESLVDSOVPLSD5R2EV,,,,,,,,,,409245,,,grade,398,en,,,,567743498,LOC-WEEKLY-044-20100620141331-01261-crawling107.us.archive.org.warc.gz,,,,,612,792,,,,,2006-10-23T23:52:40Z,,,,,,,1.3,PScript5.dll Version 5.2.2,Acrobat Distiller 5.0.5 (Windows),44,,,,,,
